run_id,seed,scenario,method,result_mode,scenario_fingerprint,fault_fingerprint,fault_type,fault_target,fault_level,fault_severity,fault_effective_at,failure_detected_at,num_agents,num_edges,num_gateways,old_version,new_version,detection_latency_ms,localization_latency_ms,proposal_latency_ms,coordination_latency_ms,feasibility_latency_ms,delta_compile_latency_ms,stage_latency_ms,activation_latency_ms,verification_latency_ms,reconfiguration_latency_ms,repair_latency_ms,recovery_latency_ms,failure_handling_ms,service_interruption_ms,recovery_success,qos_recovered,safe_rejection,pre_execution_feasibility_checked,post_execution_verification_success,affected_agents,affected_edges,affected_sessions,affected_routes,affected_gateways,affected_physical_resources,changed_agents,changed_sessions,changed_routes,changed_physical_bindings,changed_rules,rule_change_ratio,gateway_impact_ratio,unaffected_edges,unaffected_edges_interrupted,collateral_interruption_rate,collateral_interruption_ms,collateral_latency_change_ms,collateral_packet_loss_change,packet_loss_during_recovery,throughput_before,throughput_during,throughput_after,latency_before,latency_during,latency_after,rollback_triggered,rollback_success,residual_rules,control_messages,control_bytes,selected_actions,selected_layers,transaction_executor,verifier_mode,stable_versions_consistent,staged_rules_empty,service_recovered_at,stage_started_at,activation_finished_at,stable_verification_finished_at,rollback_finished_at,success,failure_reason
LINK_FAILURE:capacity_factor_0.6:seed=8:method=no_verification_rollback,8,LINK_FAILURE:capacity_factor_0.6,no_verification_rollback,in_memory_transactional_control_plane_simulation,4889c2b6637017dce28a04bbdf3ca62844b460e96713d4bf3a2b0aab48f9bb08,3b6392b9034d5c0d3c999fd1e85bb94fe6c590fbfa82e595b27588d9c6436598,LINK_DEGRADATION,gw-02->gw-00,capacity_factor_0.6,0.6,1082.0,1082.15,20,30,4,1,2,150.00000000009095,0.17092004418373108,0.20667165517807007,4.1827186942100525,0.0010207295417785645,0.3266483545303345,14.276683330535889,1.3776570558547974,2.9313750565052032,18.129058182239532,0.0,0.0,0.0,0.0,False,False,False,False,False,8,2,2,2,4,4,1,2,2,45,6,0.09523809523809523,1.0,28,0,0.0,0.0,0.0,0.0,0.032,3.0,0.0,0.0,13.0,41.0,13.0,False,False,0,32,97000,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,structural_only_then_external_fault_verifier,True,True,0.0,1082.1557924501599,1082.1739215083421,1082.1751080393792,0.0,False,post_execution_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=9:method=no_scope,9,LINK_FAILURE:capacity_factor_0.6,no_scope,in_memory_transactional_control_plane_simulation,636d340bae3f3a262d90ff1652c9909046cf7ffdc75188222b144554daeffd07,6abd343ef818d616b86986e87ad86110a01d5d940fcf03cc0bf1a083dd7b0f1e,LINK_DEGRADATION,gw-00->gw-03,capacity_factor_0.6,0.6,1092.0,1092.15,20,30,4,1,1,150.00000000009095,0.2533048391342163,0.20994991064071655,4.097186028957367,0.38961321115493774,0.28725340962409973,12.685216963291168,0.0,1.9344240427017212,0.0,0.0,0.0,171.94698154935395,0.0,False,False,False,True,False,32,30,30,30,4,45,1,3,3,45,9,0.16666666666666666,1.0,27,0,0.0,0.0,0.0,0.0,0.032,3.5,0.0,0.0,13.0,41.0,41.0,True,True,0,32,78784,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,in_memory_fault_aware,True,True,0.0,1092.1560233399273,0.0,0.0,1092.1719469815494,False,staged verification failed: business_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=9:method=no_verification_rollback,9,LINK_FAILURE:capacity_factor_0.6,no_verification_rollback,in_memory_transactional_control_plane_simulation,636d340bae3f3a262d90ff1652c9909046cf7ffdc75188222b144554daeffd07,6abd343ef818d616b86986e87ad86110a01d5d940fcf03cc0bf1a083dd7b0f1e,LINK_DEGRADATION,gw-00->gw-03,capacity_factor_0.6,0.6,1092.0,1092.15,20,30,4,1,2,150.00000000009095,0.16847625374794006,0.20788982510566711,4.236117005348206,0.0010319054126739502,0.28282031416893005,12.728869915008545,1.2580230832099915,2.66912579536438,16.209453344345093,0.0,0.0,0.0,0.0,False,False,False,False,False,9,3,3,3,4,6,1,3,3,45,9,0.16666666666666666,1.0,27,0,0.0,0.0,0.0,0.0,0.032,3.5,0.0,0.0,13.0,41.0,13.0,False,False,0,32,88022,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,structural_only_then_external_fault_verifier,True,True,0.0,1092.155663778633,1092.1718732319773,1092.172920511663,0.0,False,post_execution_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=10:method=no_scope,10,LINK_FAILURE:capacity_factor_0.6,no_scope,in_memory_transactional_control_plane_simulation,aca27587cb3b912f391fb38bff3d8b929d334cc1fc8e20c672d0dc81cc8c33fd,bbb2bc03efc3f258e7f53212dd6bb7792f6d1cdd9d7c6f69bf0785afd9165720,LINK_DEGRADATION,gw-01->gw-03,capacity_factor_0.6,0.6,1102.0,1102.15,20,30,4,1,1,150.00000000009095,0.26052072644233704,0.22258982062339783,4.124056547880173,0.3919452428817749,0.30246004462242126,14.149203896522522,0.0,1.981109380722046,0.0,0.0,0.0,173.45679327854668,0.0,False,False,False,True,False,32,30,30,30,4,45,1,5,5,45,15,0.25862068965517243,1.0,25,0,0.0,0.0,0.0,0.0,0.032,6.75,0.0,0.0,13.0,41.0,41.0,True,True,0,32,91573,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,in_memory_fault_aware,True,True,0.0,1102.1560600265861,0.0,0.0,1102.1734567932785,False,staged verification failed: business_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=10:method=no_verification_rollback,10,LINK_FAILURE:capacity_factor_0.6,no_verification_rollback,in_memory_transactional_control_plane_simulation,aca27587cb3b912f391fb38bff3d8b929d334cc1fc8e20c672d0dc81cc8c33fd,bbb2bc03efc3f258e7f53212dd6bb7792f6d1cdd9d7c6f69bf0785afd9165720,LINK_DEGRADATION,gw-01->gw-03,capacity_factor_0.6,0.6,1102.0,1102.15,20,30,4,1,2,150.00000000009095,0.17498433589935303,0.22159889340400696,4.14101779460907,0.000994652509689331,0.30180439352989197,14.171596616506577,1.2520663440227509,2.786125987768173,17.687570303678513,0.0,0.0,0.0,0.0,False,False,False,False,False,11,5,5,5,4,10,1,5,5,45,15,0.25862068965517243,1.0,25,0,0.0,0.0,0.0,0.0,0.032,6.75,0.0,0.0,13.0,41.0,13.0,False,False,0,32,101505,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,structural_only_then_external_fault_verifier,True,True,0.0,1102.1555871829391,1102.1732747532428,1102.1743769474328,0.0,False,post_execution_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=11:method=no_scope,11,LINK_FAILURE:capacity_factor_0.6,no_scope,in_memory_transactional_control_plane_simulation,28323440fb5d048462c73f4b305edbec43df2befaedd3f8c3e9438ee8dd59d4e,a979294cd8fb6f8453f750a582d584b479654733d2e52338d1bebbf4c7c395d7,LINK_DEGRADATION,gw-00->gw-03,capacity_factor_0.6,0.6,1112.0,1112.15,20,30,4,1,1,150.00000000009095,0.2576485276222229,0.21088123321533203,4.132650792598724,0.38722530007362366,0.3114156424999237,13.650942593812943,0.0,1.9866898655891418,0.0,0.0,0.0,173.18034693607842,0.0,False,False,False,True,False,32,30,30,30,4,45,1,3,3,45,9,0.15254237288135594,1.0,27,0,0.0,0.0,0.0,0.0,0.032,4.0,0.0,0.0,13.0,41.0,41.0,True,True,0,32,85010,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,in_memory_fault_aware,True,True,0.0,1112.1561314366759,0.0,0.0,1112.173180346936,False,staged verification failed: business_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=11:method=no_verification_rollback,11,LINK_FAILURE:capacity_factor_0.6,no_verification_rollback,in_memory_transactional_control_plane_simulation,28323440fb5d048462c73f4b305edbec43df2befaedd3f8c3e9438ee8dd59d4e,a979294cd8fb6f8453f750a582d584b479654733d2e52338d1bebbf4c7c395d7,LINK_DEGRADATION,gw-00->gw-03,capacity_factor_0.6,0.6,1112.0,1112.15,20,30,4,1,2,150.00000000009095,0.1705847680568695,0.20878762006759644,4.097551107406616,0.0009872019290924072,0.3102719783782959,13.638406991958618,1.3047568500041962,2.824287861585617,17.31010153889656,0.0,0.0,0.0,0.0,False,False,False,False,False,10,3,3,3,4,6,1,3,3,45,9,0.15254237288135594,1.0,27,0,0.0,0.0,0.0,0.0,0.032,4.0,0.0,0.0,13.0,41.0,13.0,False,False,0,32,95108,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,structural_only_then_external_fault_verifier,True,True,0.0,1112.1556073814631,1112.172917483002,1112.174033356458,0.0,False,post_execution_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=12:method=no_scope,12,LINK_FAILURE:capacity_factor_0.6,no_scope,in_memory_transactional_control_plane_simulation,dbe227ac85b6136bd7fbcf42d54bda2e0a9979ca45cb24b3949c99a02b0739ec,10fc52775ad0fe6d7e4c6d0b8c0e5ba92188e7413151376fb66c1e9eb960c1de,LINK_DEGRADATION,gw-00->gw-02,capacity_factor_0.6,0.6,1122.0,1122.15,20,30,4,1,1,150.00000000009095,0.25436654686927795,0.21662935614585876,4.091266542673111,0.3905445337295532,0.2854280173778534,12.92802020907402,0.0,1.935414969921112,0.0,0.0,0.0,172.1002027393297,0.0,False,False,False,True,False,32,30,30,30,4,45,1,4,4,45,12,0.2222222222222222,1.0,26,0,0.0,0.0,0.0,0.0,0.032,4.25,0.0,0.0,13.0,41.0,41.0,True,True,0,32,82639,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,in_memory_fault_aware,True,True,0.0,1122.1559803910554,0.0,0.0,1122.1721002027393,False,staged verification failed: business_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=12:method=no_verification_rollback,12,LINK_FAILURE:capacity_factor_0.6,no_verification_rollback,in_memory_transactional_control_plane_simulation,dbe227ac85b6136bd7fbcf42d54bda2e0a9979ca45cb24b3949c99a02b0739ec,10fc52775ad0fe6d7e4c6d0b8c0e5ba92188e7413151376fb66c1e9eb960c1de,LINK_DEGRADATION,gw-00->gw-02,capacity_factor_0.6,0.6,1122.0,1122.15,20,30,4,1,2,150.00000000009095,0.17041340470314026,0.21655485033988953,4.04946506023407,0.0009872019290924072,0.2821013331413269,13.022158294916153,1.2242607772350311,2.702903002500534,16.447793692350388,0.0,0.0,0.0,0.0,False,False,False,False,False,10,4,4,4,4,8,1,4,4,45,12,0.2222222222222222,1.0,26,0,0.0,0.0,0.0,0.0,0.032,4.25,0.0,0.0,13.0,41.0,13.0,False,False,0,32,91889,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,structural_only_then_external_fault_verifier,True,True,0.0,1122.1554564401508,1122.1719042338432,1122.1729711644352,0.0,False,post_execution_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=13:method=no_scope,13,LINK_FAILURE:capacity_factor_0.6,no_scope,in_memory_transactional_control_plane_simulation,8306ac91965f67ec888e018451d51bc32fd3237e0ac49da601f65f35cdbf20b4,0b3993c999f580e65e89a84e3b9e7974895022bc1afad1178f46d14ae3e0fb98,LINK_DEGRADATION,gw-01->gw-03,capacity_factor_0.6,0.6,1132.0,1132.15,20,30,4,1,1,150.00000000009095,0.25780126452445984,0.21035224199295044,4.348140209913254,0.38842856884002686,0.32163411378860474,14.309138059616089,0.0,2.048686146736145,0.0,0.0,0.0,174.2349468172506,0.0,False,False,False,True,False,32,30,30,30,4,45,1,3,3,45,9,0.14516129032258066,1.0,27,0,0.0,0.0,0.0,0.0,0.032,3.75,0.0,0.0,13.0,41.0,41.0,True,True,0,32,88769,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,in_memory_fault_aware,True,True,0.0,1132.156412640214,0.0,0.0,1132.1742349468173,False,staged verification failed: business_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=13:method=no_verification_rollback,13,LINK_FAILURE:capacity_factor_0.6,no_verification_rollback,in_memory_transactional_control_plane_simulation,8306ac91965f67ec888e018451d51bc32fd3237e0ac49da601f65f35cdbf20b4,0b3993c999f580e65e89a84e3b9e7974895022bc1afad1178f46d14ae3e0fb98,LINK_DEGRADATION,gw-01->gw-03,capacity_factor_0.6,0.6,1132.0,1132.15,20,30,4,1,2,150.00000000009095,0.17423927783966064,0.20981952548027039,4.184305667877197,0.0010319054126739502,0.32158195972442627,14.342937618494034,1.3382509350776672,2.9188022017478943,18.131330609321594,0.0,0.0,0.0,0.0,False,False,False,False,False,10,3,3,3,4,6,1,3,3,45,9,0.14516129032258066,1.0,27,0,0.0,0.0,0.0,0.0,0.032,3.75,0.0,0.0,13.0,41.0,13.0,False,False,0,32,99383,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,structural_only_then_external_fault_verifier,True,True,0.0,1132.1557763233782,1132.1739076539875,1132.1750760242344,0.0,False,post_execution_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=14:method=no_scope,14,LINK_FAILURE:capacity_factor_0.6,no_scope,in_memory_transactional_control_plane_simulation,68296ea4c97b0fae10f991cbde80b7f859702391e70383dc792374239b817f20,c2216e81e50d8e52f37b25253c074eac09625a6aaf3a3bd9b74223becc29525f,LINK_DEGRADATION,gw-01->gw-02,capacity_factor_0.6,0.6,1142.0,1142.15,20,30,4,1,1,150.00000000009095,0.26410073041915894,0.23775920271873474,4.113778471946716,0.3865547478199005,0.2777017652988434,15.710175037384033,0.0,1.9637271761894226,0.0,0.0,0.0,174.76217225203072,0.0,False,False,False,True,False,32,30,30,30,4,45,2,8,8,45,30,0.5454545454545454,1.0,22,0,0.0,0.0,0.0,0.0,0.032,10.0,0.0,0.0,11.5,39.5,39.5,True,True,0,32,109764,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,in_memory_fault_aware,True,True,0.0,1142.1559489682318,0.0,0.0,1142.174762172252,False,staged verification failed: business_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=14:method=no_verification_rollback,14,LINK_FAILURE:capacity_factor_0.6,no_verification_rollback,in_memory_transactional_control_plane_simulation,68296ea4c97b0fae10f991cbde80b7f859702391e70383dc792374239b817f20,c2216e81e50d8e52f37b25253c074eac09625a6aaf3a3bd9b74223becc29525f,LINK_DEGRADATION,gw-01->gw-02,capacity_factor_0.6,0.6,1142.0,1142.15,20,30,4,1,2,150.00000000009095,0.17942488193511963,0.23562833666801453,4.07746434211731,0.0009834766387939453,0.2761520445346832,15.723790973424911,1.2233778834342957,2.7696415781974792,19.109930843114853,0.0,0.0,0.0,0.0,False,False,False,False,False,18,8,8,8,4,16,2,8,8,45,30,0.5454545454545454,1.0,22,0,0.0,0.0,0.0,0.0,0.032,10.0,0.0,1.25,11.5,39.5,12.5,False,False,0,32,119518,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,structural_only_then_external_fault_verifier,True,True,0.0,1142.1554304264487,1142.1745403572918,1142.1756409682334,0.0,False,post_execution_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=15:method=no_scope,15,LINK_FAILURE:capacity_factor_0.6,no_scope,in_memory_transactional_control_plane_simulation,1985863da6bd7d19ea8b5705cbe1770e251776035e05f00bf7167afc9aaae2c2,a9323cf73189004d727360022acaab7c3bf5a74df877f23295cf7f961a841373,LINK_DEGRADATION,gw-02->gw-03,capacity_factor_0.6,0.6,1152.0,1152.15,20,30,4,1,1,150.00000000009095,0.2562403678894043,0.21625682711601257,4.024535417556763,0.3834851086139679,0.2824924886226654,13.851948082447052,0.0,1.8871128559112549,0.0,0.0,0.0,172.93292433032548,0.0,False,False,False,True,False,32,30,30,30,4,45,2,4,4,45,18,0.3103448275862069,1.0,26,0,0.0,0.0,0.0,0.0,0.032,5.0,0.0,0.0,16.0,44.0,44.0,True,True,0,32,88176,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,in_memory_fault_aware,True,True,0.0,1152.1559134960175,0.0,0.0,1152.1729329243303,False,staged verification failed: business_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=15:method=no_verification_rollback,15,LINK_FAILURE:capacity_factor_0.6,no_verification_rollback,in_memory_transactional_control_plane_simulation,1985863da6bd7d19ea8b5705cbe1770e251776035e05f00bf7167afc9aaae2c2,a9323cf73189004d727360022acaab7c3bf5a74df877f23295cf7f961a841373,LINK_DEGRADATION,gw-02->gw-03,capacity_factor_0.6,0.6,1152.0,1152.15,20,30,4,1,2,150.00000000009095,0.17579644918441772,0.2155900001525879,4.219893366098404,0.0010617077350616455,0.27794018387794495,13.859178870916367,1.2107789516448975,2.651423215866089,17.26642996072769,0.0,0.0,0.0,0.0,False,False,False,False,False,15,4,4,4,4,8,2,4,4,45,18,0.3103448275862069,1.0,26,0,0.0,0.0,0.0,0.0,0.032,5.0,0.0,3.5,16.0,44.0,10.0,False,False,0,32,97074,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,structural_only_then_external_fault_verifier,True,True,0.0,1152.1556482553483,1152.172914685309,1152.1739537879826,0.0,False,post_execution_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=16:method=no_scope,16,LINK_FAILURE:capacity_factor_0.6,no_scope,in_memory_transactional_control_plane_simulation,a22d9873d1e563b62afcc9598f20b21884382ab324b3a9df0025b89b05d0b01e,4a714e106c77e1aa507c88b6294ea19ea244d024ac517a56ef2ba50c7eddd514,LINK_DEGRADATION,gw-00->gw-02,capacity_factor_0.6,0.6,1162.0,1162.15,20,30,4,1,1,150.00000000009095,0.2557225525379181,0.20655617117881775,4.105370491743088,0.38792937994003296,0.29288604855537415,12.488722801208496,0.0,1.9398294389247894,0.0,0.0,0.0,171.86389639982735,0.0,False,False,False,True,False,32,30,30,30,4,45,1,2,2,45,6,0.10909090909090909,1.0,28,0,0.0,0.0,0.0,0.0,0.032,2.75,0.0,0.0,13.0,41.0,41.0,True,True,0,32,76233,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,in_memory_fault_aware,True,True,0.0,1162.1560709342361,0.0,0.0,1162.1718638963998,False,staged verification failed: business_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=16:method=no_verification_rollback,16,LINK_FAILURE:capacity_factor_0.6,no_verification_rollback,in_memory_transactional_control_plane_simulation,a22d9873d1e563b62afcc9598f20b21884382ab324b3a9df0025b89b05d0b01e,4a714e106c77e1aa507c88b6294ea19ea244d024ac517a56ef2ba50c7eddd514,LINK_DEGRADATION,gw-00->gw-02,capacity_factor_0.6,0.6,1162.0,1162.15,20,30,4,1,2,150.00000000009095,0.16633793711662292,0.21677091717720032,4.072662442922592,0.0011138617992401123,0.2911575138568878,12.521158903837204,1.2654252350330353,2.704210579395294,16.068581491708755,0.0,0.0,0.0,0.0,False,False,False,False,False,8,2,2,2,4,4,1,2,2,45,6,0.10909090909090909,1.0,28,0,0.0,0.0,0.0,0.0,0.032,2.75,0.0,0.0,13.0,41.0,13.0,False,False,0,32,85651,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,structural_only_then_external_fault_verifier,True,True,0.0,1162.1555623315276,1162.1716309130193,1162.1726984322072,0.0,False,post_execution_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=17:method=no_scope,17,LINK_FAILURE:capacity_factor_0.6,no_scope,in_memory_transactional_control_plane_simulation,4c345d6165b8312c6eb12c36106d158914006375e1801c24475cd9da623adf79,6ec75ebacdae5ebc80287545ae9a8cacaace07b83dec19a57e65175c310dc083,LINK_DEGRADATION,gw-01->gw-02,capacity_factor_0.6,0.6,1172.0,1172.15,20,30,4,1,1,150.00000000009095,0.2682507038116455,0.24864450097084045,4.091724753379822,0.3870241343975067,0.26430562138557434,15.60085266828537,0.0,1.8882900476455688,0.0,0.0,0.0,174.30951222786462,0.0,False,False,False,True,False,32,30,30,30,4,45,2,10,10,45,35,0.6363636363636364,1.0,20,0,0.0,0.0,0.0,0.0,0.03200000000000001,12.25,0.0,0.0,12.6,40.6,40.6,True,True,0,32,109973,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,in_memory_fault_aware,True,True,0.0,1172.1558276429773,0.0,0.0,1172.1743095122279,False,staged verification failed: business_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=17:method=no_verification_rollback,17,LINK_FAILURE:capacity_factor_0.6,no_verification_rollback,in_memory_transactional_control_plane_simulation,4c345d6165b8312c6eb12c36106d158914006375e1801c24475cd9da623adf79,6ec75ebacdae5ebc80287545ae9a8cacaace07b83dec19a57e65175c310dc083,LINK_DEGRADATION,gw-01->gw-02,capacity_factor_0.6,0.6,1172.0,1172.15,20,30,4,1,2,150.00000000009095,0.18612295389175415,0.24285167455673218,4.085559397935867,0.0009462237358093262,0.26197731494903564,15.64909890294075,1.124609261751175,2.6298724114894867,18.75780150294304,0.0,0.0,0.0,0.0,False,False,False,False,False,21,10,10,10,4,20,2,10,10,45,35,0.6363636363636364,1.0,20,0,0.0,0.0,0.0,0.0,0.03200000000000001,12.25,0.0,2.5,12.6,40.6,11.4,False,False,0,32,118873,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,structural_only_then_external_fault_verifier,True,True,0.0,1172.155339730531,1172.174097532034,1172.175138679892,0.0,False,post_execution_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=18:method=no_scope,18,LINK_FAILURE:capacity_factor_0.6,no_scope,in_memory_transactional_control_plane_simulation,f2e722ac6c7645e42e3c7e743a3e78fe1bdf3557108af3b7482a9354962797b3,1f6201ed7d4339028d049e277831542784d633fbdd530642be0826a9f74cc8d3,LINK_DEGRADATION,gw-01->gw-00,capacity_factor_0.6,0.6,1182.0,1182.15,20,30,4,1,1,150.00000000009095,0.2670660614967346,0.23232027888298035,4.040278494358063,0.38693472743034363,0.2651810646057129,14.462459832429886,0.0,1.8656067550182343,0.0,0.0,0.0,173.2925415039972,0.0,False,False,False,True,False,32,30,30,30,4,45,3,7,7,45,27,0.48214285714285715,1.0,23,0,0.0,0.0,0.0,0.0,0.032,9.0,0.0,0.0,13.571428571428571,41.57142857142857,41.57142857142857,True,True,0,32,97150,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,in_memory_fault_aware,True,True,0.0,1182.1558437474073,0.0,0.0,1182.173292541504,False,staged verification failed: business_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=18:method=no_verification_rollback,18,LINK_FAILURE:capacity_factor_0.6,no_verification_rollback,in_memory_transactional_control_plane_simulation,f2e722ac6c7645e42e3c7e743a3e78fe1bdf3557108af3b7482a9354962797b3,1f6201ed7d4339028d049e277831542784d633fbdd530642be0826a9f74cc8d3,LINK_DEGRADATION,gw-01->gw-00,capacity_factor_0.6,0.6,1182.0,1182.15,20,30,4,1,2,150.00000000009095,0.18123537302017212,0.24352967739105225,3.996949642896652,0.0010132789611816406,0.2627372741699219,14.521375298500061,1.1394210159778595,2.5759637355804443,17.70162582397461,0.0,0.0,0.0,0.0,False,False,False,False,False,21,7,7,7,4,14,3,7,7,45,27,0.48214285714285715,1.0,23,0,0.0,0.0,0.0,0.0,0.032,9.0,0.0,4.0,13.571428571428571,41.57142857142857,10.142857142857142,False,False,0,32,105708,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,structural_only_then_external_fault_verifier,True,True,0.0,1182.1553289830686,1182.1730306088925,1182.1740404941143,0.0,False,post_execution_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=19:method=no_scope,19,LINK_FAILURE:capacity_factor_0.6,no_scope,in_memory_transactional_control_plane_simulation,b973d86df559a997676405ef8bb284e4d8600a6fca346c730e61f5700c85c610,fb0fca98281a556f313c4987b90dcbba1d5404c0facf54b6619959a259037c81,LINK_DEGRADATION,gw-02->gw-00,capacity_factor_0.6,0.6,1192.0,1192.15,20,30,4,1,1,150.00000000009095,0.2525448799133301,0.2055838704109192,4.14310023188591,0.38808584213256836,0.3062114119529724,13.438835740089417,0.0,1.9866861402988434,0.0,0.0,0.0,173.02581816920792,0.0,False,False,False,True,False,32,30,30,30,4,45,1,2,2,45,6,0.10344827586206896,1.0,28,0,0.0,0.0,0.0,0.0,0.032,2.5,0.0,0.0,13.0,41.0,41.0,True,True,0,32,79916,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,in_memory_fault_aware,True,True,0.0,1192.1561659179629,0.0,0.0,1192.1730258181692,False,staged verification failed: business_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=19:method=no_verification_rollback,19,LINK_FAILURE:capacity_factor_0.6,no_verification_rollback,in_memory_transactional_control_plane_simulation,b973d86df559a997676405ef8bb284e4d8600a6fca346c730e61f5700c85c610,fb0fca98281a556f313c4987b90dcbba1d5404c0facf54b6619959a259037c81,LINK_DEGRADATION,gw-02->gw-00,capacity_factor_0.6,0.6,1192.0,1192.15,20,30,4,1,2,150.00000000009095,0.17823651432991028,0.20711496472358704,4.110727459192276,0.0009760260581970215,0.3027990460395813,13.196546584367752,1.305125653743744,2.7940869331359863,16.87745749950409,0.0,0.0,0.0,0.0,False,False,False,False,False,8,2,2,2,4,4,1,2,2,45,6,0.10344827586206896,1.0,28,0,0.0,0.0,0.0,0.0,0.032,2.5,0.0,0.0,13.0,41.0,13.0,False,False,0,32,89838,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,structural_only_then_external_fault_verifier,True,True,0.0,1192.1556537985803,1192.1725312560798,1192.1736289016903,0.0,False,post_execution_qos_verification_failed
LINK_FAILURE:capacity_factor_0.6:seed=20:method=no_scope,20,LINK_FAILURE:capacity_factor_0.6,no_scope,in_memory_transactional_control_plane_simulation,ca01f919b3a8f995846fc80e073898ab5c58b901ecae983668a83562bde2f03d,5afdb4be31128d35a6f94d709bc5f05cbd7a6fbe5f4905938f8c6ff4e2c4f3d7,LINK_DEGRADATION,gw-03->gw-01,capacity_factor_0.6,0.6,1202.0,1202.15,20,30,4,1,1,150.00000000009095,0.247318297624588,0.20008161664009094,4.087995737791061,0.38604438304901123,0.29235705733299255,12.12935522198677,0.0,1.9362382590770721,0.0,0.0,0.0,171.49575576195275,0.0,False,False,False,True,False,32,30,30,30,4,45,1,1,1,45,3,0.05454545454545454,1.0,29,0,0.0,0.0,0.0,0.0,0.032,1.0,0.0,0.0,13.0,41.0,41.0,True,True,0,32,72218,KEEP_QUALITY;REBIND_SESSION;SWITCH_ROUTE;KEEP_RESOURCE,network;transport,TransactionExecutor,in_memory_fault_aware,True,True,0.0,1202.1560456097127,0.0,0.0,1202.171495755762,False,staged verification failed: business_qos_verification_failed
